id,group,en,fr,it,de,es
MONSTER_536,MONSTER_NAME,Palpitoad,Batracné,Palpitoad,Mebrana,Palpitoad
MONSTER_536_DESC,MONSTER_DESCRIPTION,Vibration Pokémon,Pokémon Vibration,Pokémon Vibrazione,Vibrations-Pokémon,Pokémon Vibrante
MONSTER_537,MONSTER_NAME,Seismitoad,Crapustule,Seismitoad,Branawarz,Seismitoad
MONSTER_537_DESC,MONSTER_DESCRIPTION,Vibration Pokémon,Pokémon Vibration,Pokémon Vibrazione,Vibrations-Pokémon,Pokémon Vibrante
MONSTER_538,MONSTER_NAME,Throh,Judokrak,Throh,Jiutesto,Throh
MONSTER_538_DESC,MONSTER_DESCRIPTION,Judo Pokémon,Pokémon Judo,Pokémon Judo,Judo-Pokémon,Pokémon Judo
MONSTER_539,MONSTER_NAME,Sawk,Karaclée,Sawk,Karadonis,Sawk
MONSTER_539_DESC,MONSTER_DESCRIPTION,Karate Pokémon,Pokémon Karaté,Pokémon Karate,Karate-Pokémon,Pokémon Kárate
MONSTER_540,MONSTER_NAME,Sewaddle,Larveyette,Sewaddle,Strawickl,Sewaddle
MONSTER_540_DESC,MONSTER_DESCRIPTION,Sewing Pokémon,Pokémon Couture,Pokémon Grancucito,Schneider,Pokémon Sastre
MONSTER_541,MONSTER_NAME,Swadloon,Couverdure,Swadloon,Folikon,Swadloon
MONSTER_541_DESC,MONSTER_DESCRIPTION,Leaf-Wrapped Pokémon,Pokémon Capefeuille,Pokémon Coprifoglia,Wickelblatt,Pokémon Arropado
MONSTER_542,MONSTER_NAME,Leavanny,Manternel,Leavanny,Matrifol,Leavanny
MONSTER_542_DESC,MONSTER_DESCRIPTION,Nurturing Pokémon,Pokémon Précepteur,Pokémon Balia,Kinderpflege,Pokémon Cuidador
MONSTER_543,MONSTER_NAME,Venipede,Venipatte,Venipede,Toxiped,Venipede
MONSTER_543_DESC,MONSTER_DESCRIPTION,Centipede Pokémon,Pokémon Chilopode,Pokémon Centipede,Tausendfüßer-Pokémon,Pokémon Ciempiés
MONSTER_544,MONSTER_NAME,Whirlipede,Scobolide,Whirlipede,Rollum,Whirlipede
MONSTER_544_DESC,MONSTER_DESCRIPTION,Curlipede Pokémon,Pokémon Coconplopode,Pokémon Rotopede,Kokonfüßer-Pokémon,Pokémon Pupaciempiés
MONSTER_545,MONSTER_NAME,Scolipede,Brutapode,Scolipede,Cerapendra,Scolipede
MONSTER_545_DESC,MONSTER_DESCRIPTION,Megapede Pokémon,Pokémon Mégaplopode,Pokémon Megapede,Riesenfüßer-Pokémon,Pokémon Megaciempiés
MONSTER_546,MONSTER_NAME,Cottonee,Doudouvet,Cottonee,Waumboll,Cottonee
MONSTER_546_DESC,MONSTER_DESCRIPTION,Cotton Puff Pokémon,Pokémon Boule Coton,Pokémon Cotonpalla,Wattebausch-Pokémon,Pokémon Bolalgodón
MONSTER_547,MONSTER_NAME,Whimsicott,Farfaduvet,Whimsicott,Elfun,Whimsicott
MONSTER_547_DESC,MONSTER_DESCRIPTION,Windveiled Pokémon,Pokémon Vole Vent,Pokémon Spiffero,Windschatten-Pokémon,Pokémon Vuelalviento
MONSTER_548,MONSTER_NAME,Petilil,Chlorobule,Petilil,Lilminip,Petilil
MONSTER_548_DESC,MONSTER_DESCRIPTION,Bulb Pokémon,Pokémon Racine,Pokémon Radice,Wurzel-Pokémon,Pokémon Bulbo
MONSTER_549,MONSTER_NAME,Lilligant,Fragilady,Lilligant,Dressella,Lilligant
MONSTER_549_DESC,MONSTER_DESCRIPTION,Flowering Pokémon,Pokémon Chef-Fleur,Pokémon Fiorfronzolo,Blumenzier-Pokémon,Pokémon Adornofloral
MONSTER_550,MONSTER_NAME,Basculin,Bargantua,Basculin,Barschuft,Basculin
MONSTER_550_DESC,MONSTER_DESCRIPTION,Hostile Pokémon,Pokémon Violent,Pokémon Irruenza,Grobheits-Pokémon,Pokémon Violento
MONSTER_551,MONSTER_NAME,Sandile,Mascaïman,Sandile,Ganovil,Sandile
MONSTER_551_DESC,MONSTER_DESCRIPTION,Desert Croc Pokémon,Pokémon Croco Sable,Pokémon Sabbiadrillo,Wüstenkroko-Pokémon,Pokémon Desierdrilo
MONSTER_552,MONSTER_NAME,Krokorok,Escroco,Krokorok,Rokkaiman,Krokorok
MONSTER_552_DESC,MONSTER_DESCRIPTION,Desert Croc Pokémon,Pokémon Croco Sable,Pokémon Sabbiadrillo,Wüstenkroko-Pokémon,Pokémon Desierdrilo
MONSTER_553,MONSTER_NAME,Krookodile,Crocorible,Krookodile,Rabigator,Krookodile
MONSTER_553_DESC,MONSTER_DESCRIPTION,Intimidation Pokémon,Pokémon Intimidation,Pokémon Minaccia,Abschreckungs-Pokémon,Pokémon Amenazador
MONSTER_554,MONSTER_NAME,Darumaka,Darumarond,Darumaka,Flampion,Darumaka
MONSTER_554_DESC,MONSTER_DESCRIPTION,Zen Charm Pokémon,Pokémon Daruma,Pokémon Daruma,Lampion-Pokémon,Pokémon Daruma
MONSTER_555,MONSTER_NAME,Darmanitan,Darumacho,Darmanitan,Flampivian,Darmanitan
MONSTER_555_DESC,MONSTER_DESCRIPTION,Blazing Pokémon,Pokémon Enflammé,Pokémon Altefiamme,Lichterloh-Pokémon,Pokémon Candente
MONSTER_556,MONSTER_NAME,Maractus,Maracachi,Maractus,Maracamba,Maractus
MONSTER_556_DESC,MONSTER_DESCRIPTION,Cactus Pokémon,Pokémon Cactus,Pokémon Cactus,Kaktus-Pokémon,Pokémon Cactus
MONSTER_557,MONSTER_NAME,Dwebble,Crabicoque,Dwebble,Lithomith,Dwebble
MONSTER_557_DESC,MONSTER_DESCRIPTION,Rock Inn Pokémon,Pokémon Lithicole,Pokémon Pietracasa,Steinhaus-Pokémon,Pokémon Casapiedra
MONSTER_558,MONSTER_NAME,Crustle,Crabaraque,Crustle,Castellith,Crustle
MONSTER_558_DESC,MONSTER_DESCRIPTION,Stone Home Pokémon,Pokémon Lapidicole,Pokémon Scogliocasa,Felshaus-Pokémon,Pokémon Casarroca
MONSTER_559,MONSTER_NAME,Scraggy,Baggiguane,Scraggy,Zurrokex,Scraggy
MONSTER_559_DESC,MONSTER_DESCRIPTION,Shedding Pokémon,Pokémon Mue,Pokémon Mutapelle,Hautwechsel-Pokémon,Pokémon Mudapiel
MONSTER_560,MONSTER_NAME,Scrafty,Baggaïd,Scrafty,Irokex,Scrafty
MONSTER_560_DESC,MONSTER_DESCRIPTION,Hoodlum Pokémon,Pokémon Gang,Pokémon Furfante,Halunken-Pokémon,Pokémon Gamberro
MONSTER_561,MONSTER_NAME,Sigilyph,Cryptéro,Sigilyph,Symvolara,Sigilyph
MONSTER_561_DESC,MONSTER_DESCRIPTION,Avianoid Pokémon,Pokémon Similoiseau,Pokémon Pseuduccello,Vogelgleich-Pokémon,Pokémon Pseudopájaro
MONSTER_562,MONSTER_NAME,Yamask,Tutafeh,Yamask,Makabaja,Yamask
MONSTER_562_DESC,MONSTER_DESCRIPTION,Spirit Pokémon,Pokémon Âme,Pokémon Fatuanima,Seelen-Pokémon,Pokémon Espíritu
MONSTER_563,MONSTER_NAME,Cofagrigus,Tutankafer,Cofagrigus,Echnatoll,Cofagrigus
MONSTER_563_DESC,MONSTER_DESCRIPTION,Coffin Pokémon,Pokémon Cercueil,Pokémon Bara,Sarkophag-Pokémon,Pokémon Sepultura
MONSTER_564,MONSTER_NAME,Tirtouga,Carapagos,Tirtouga,Galapaflos,Tirtouga
MONSTER_564_DESC,MONSTER_DESCRIPTION,Prototurtle Pokémon,Pokémon Tortantique,Pokémon Ancestruga,Urzeitkröten-Pokémon,Pokémon Pretortuga
MONSTER_565,MONSTER_NAME,Carracosta,Mégapagos,Carracosta,Karippas,Carracosta
MONSTER_565_DESC,MONSTER_DESCRIPTION,Prototurtle Pokémon,Pokémon Tortantique,Pokémon Ancestruga,Urzeitkröten-Pokémon,Pokémon Pretortuga
MONSTER_566,MONSTER_NAME,Archen,Arkéapti,Archen,Flapteryx,Archen
MONSTER_566_DESC,MONSTER_DESCRIPTION,First Bird Pokémon,Pokémon Oisancien,Pokémon Paleouccello,Urzeitvogel-Pokémon,Pokémon Protopájaro
MONSTER_567,MONSTER_NAME,Archeops,Aéroptéryx,Archeops,Aeropteryx,Archeops
MONSTER_567_DESC,MONSTER_DESCRIPTION,First Bird Pokémon,Pokémon Oisancien,Pokémon Paleouccello,Urzeitvogel-Pokémon,Pokémon Protopájaro
MONSTER_568,MONSTER_NAME,Trubbish,Miamiasme,Trubbish,Unratütox,Trubbish
MONSTER_568_DESC,MONSTER_DESCRIPTION,Trash Bag Pokémon,Pokémon Sac Poubelle,Pokémon Spazzatura,Mülltüten-Pokémon,Pokémon Bolsa Basura
MONSTER_569,MONSTER_NAME,Garbodor,Miasmax,Garbodor,Deponitox,Garbodor
MONSTER_569_DESC,MONSTER_DESCRIPTION,Trash Heap Pokémon,Pokémon Dépotoir,Pokémon Discarica,Müllhalden-Pokémon,Pokémon Vertedero
MONSTER_570,MONSTER_NAME,Zorua,Zorua,Zorua,Zorua,Zorua
MONSTER_570_DESC,MONSTER_DESCRIPTION,Tricky Fox Pokémon,Pokémon Sombrenard,Pokémon Malavolpe,Lausefuchs-Pokémon,Pokémon Zorro Pillo
MONSTER_571,MONSTER_NAME,Zoroark,Zoroark,Zoroark,Zoroark,Zoroark
MONSTER_571_DESC,MONSTER_DESCRIPTION,Illusion Fox Pokémon,Pokémon Polymorfox,Pokémon Mutevolpe,Polymorfuchs-Pokémon,Pokémon Disfrazorro
MONSTER_572,MONSTER_NAME,Minccino,Chinchidou,Minccino,Picochilla,Minccino
MONSTER_572_DESC,MONSTER_DESCRIPTION,Chinchilla Pokémon,Pokémon Chinchilla,Pokémon Cincillà,Chinchilla-Pokémon,Pokémon Chinchilla
MONSTER_573,MONSTER_NAME,Cinccino,Pashmilla,Cinccino,Chillabell,Cinccino
MONSTER_573_DESC,MONSTER_DESCRIPTION,Scarf Pokémon,Pokémon Écharpe,Pokémon Sciarpa,Schal-Pokémon,Pokémon Estola
MONSTER_574,MONSTER_NAME,Gothita,Scrutella,Gothita,Mollimorba,Gothita
MONSTER_574_DESC,MONSTER_DESCRIPTION,Fixation Pokémon,Pokémon Dévisageur,Pokémon Fissosguardo,Glotz-Pokémon,Pokémon Inquisitivo
MONSTER_575,MONSTER_NAME,Gothorita,Mesmérella,Gothorita,Hypnomorba,Gothorita
MONSTER_575_DESC,MONSTER_DESCRIPTION,Manipulate Pokémon,Pokémon Magouilleur,Pokémon Raggiro,Manipulator-Pokémon,Pokémon Manipulador
MONSTER_576,MONSTER_NAME,Gothitelle,Sidérella,Gothitelle,Morbitesse,Gothitelle
MONSTER_576_DESC,MONSTER_DESCRIPTION,Astral Body Pokémon,Pokémon Cosmique,Pokémon Corpoceleste,Gestirns-Pokémon,Pokémon Astro
MONSTER_577,MONSTER_NAME,Solosis,Nucléos,Solosis,Monozyto,Solosis
MONSTER_577_DESC,MONSTER_DESCRIPTION,Cell Pokémon,Pokémon Cellule,Pokémon Cellula,Zellen-Pokémon,Pokémon Célula
MONSTER_578,MONSTER_NAME,Duosion,Méios,Duosion,Mitodos,Duosion
MONSTER_578_DESC,MONSTER_DESCRIPTION,Mitosis Pokémon,Pokémon Divisé,Pokémon Scissione,Zellteilungs-Pokémon,Pokémon Mitosis
MONSTER_579,MONSTER_NAME,Reuniclus,Symbios,Reuniclus,Zytomega,Reuniclus
MONSTER_579_DESC,MONSTER_DESCRIPTION,Multiplying Pokémon,Pokémon Multiplié,Pokémon Espansione,Vermehrungs-Pokémon,Pokémon Ampliación
MONSTER_580,MONSTER_NAME,Ducklett,Couaneton,Ducklett,Piccolente,Ducklett
MONSTER_580_DESC,MONSTER_DESCRIPTION,Water Bird Pokémon,Pokémon Oiseaudo,Pokémon Alacquatico,Wasservogel,Pokémon Ave Agua
MONSTER_581,MONSTER_NAME,Swanna,Lakmécygne,Swanna,Swaroness,Swanna
MONSTER_581_DESC,MONSTER_DESCRIPTION,White Bird Pokémon,Pokémon Cygne,Pokémon Biancuccello,Schwan,Pokémon Cisne
MONSTER_582,MONSTER_NAME,Vanillite,Sorbébé,Vanillite,Gelatini,Vanillite
MONSTER_582_DESC,MONSTER_DESCRIPTION,Fresh Snow Pokémon,Pokémon Poudreuse,Pokémon Nevefresca,Neuschnee-Pokémon,Pokémon Nieve Fresca
MONSTER_583,MONSTER_NAME,Vanillish,Sorboul,Vanillish,Gelatroppo,Vanillish
MONSTER_583_DESC,MONSTER_DESCRIPTION,Icy Snow Pokémon,Pokémon Grêle,Pokémon Geloneve,Firn-Pokémon,Pokémon Nieve Helada
MONSTER_584,MONSTER_NAME,Vanilluxe,Sorbouboul,Vanilluxe,Gelatwino,Vanilluxe
MONSTER_584_DESC,MONSTER_DESCRIPTION,Snowstorm Pokémon,Pokémon Congère,Pokémon Bufera,Schneesturm-Pokémon,Pokémon Nieve Gélida
MONSTER_585,MONSTER_NAME,Deerling,Vivaldaim,Deerling,Sesokitz,Deerling
MONSTER_585_DESC,MONSTER_DESCRIPTION,Season Pokémon,Pokémon Saison,Pokémon Stagione,Jahreszeit,Pokémon Estacional
MONSTER_586,MONSTER_NAME,Sawsbuck,Haydaim,Sawsbuck,Kronjuwild,Sawsbuck
MONSTER_586_DESC,MONSTER_DESCRIPTION,Season Pokémon,Pokémon Saison,Pokémon Stagione,Jahreszeit,Pokémon Estacional
MONSTER_587,MONSTER_NAME,Emolga,Emolga,Emolga,Emolga,Emolga
MONSTER_587_DESC,MONSTER_DESCRIPTION,Sky Squirrel Pokémon,Pokémon Pteromys,Pokémon Petauro,Flughörnchen-Pokémon,Pokémon Vuelardilla
MONSTER_588,MONSTER_NAME,Karrablast,Carabing,Karrablast,Laukaps,Karrablast
MONSTER_588_DESC,MONSTER_DESCRIPTION,Clamping Pokémon,Pokémon Carabe,Pokémon Addentatore,Schnappbiss-Pokémon,Pokémon Bocado
MONSTER_589,MONSTER_NAME,Escavalier,Lançargot,Escavalier,Cavalanzas,Escavalier
MONSTER_589_DESC,MONSTER_DESCRIPTION,Cavalry Pokémon,Pokémon Chevalier,Pokémon Cavaliere,Kavallerie-Pokémon,Pokémon Soldado
MONSTER_590,MONSTER_NAME,Foongus,Trompignon,Foongus,Tarnpignon,Foongus
MONSTER_590_DESC,MONSTER_DESCRIPTION,Mushroom Pokémon,Pokémon Champignon,Pokémon Fungo,Pilz-Pokémon,Pokémon Hongo
MONSTER_591,MONSTER_NAME,Amoonguss,Gaulet,Amoonguss,Hutsassa,Amoonguss
MONSTER_591_DESC,MONSTER_DESCRIPTION,Mushroom Pokémon,Pokémon Champignon,Pokémon Fungo,Pilz-Pokémon,Pokémon Hongo
MONSTER_592,MONSTER_NAME,Frillish,Viskuse,Frillish,Quabbel,Frillish
MONSTER_592_DESC,MONSTER_DESCRIPTION,Floating Pokémon,Pokémon Flottaison,Pokémon Fluttuante,Gleit-Pokémon,Pokémon Ingrávido
MONSTER_593,MONSTER_NAME,Jellicent,Moyade,Jellicent,Apoquallyp,Jellicent
MONSTER_593_DESC,MONSTER_DESCRIPTION,Floating Pokémon,Pokémon Flottaison,Pokémon Fluttuante,Gleit-Pokémon,Pokémon Ingrávido
MONSTER_594,MONSTER_NAME,Alomomola,Mamanbo,Alomomola,Mamolida,Alomomola
MONSTER_594_DESC,MONSTER_DESCRIPTION,Caring Pokémon,Pokémon Soigneur,Pokémon Assistenza,Fürsorge,Pokémon Socorrista
MONSTER_595,MONSTER_NAME,Joltik,Statitik,Joltik,Wattzapf,Joltik
MONSTER_595_DESC,MONSTER_DESCRIPTION,Attaching Pokémon,Pokémon Crampon,Pokémon Appiccicante,Kleben-Pokémon,Pokémon Lapa
MONSTER_596,MONSTER_NAME,Galvantula,Mygavolt,Galvantula,Voltula,Galvantula
MONSTER_596_DESC,MONSTER_DESCRIPTION,EleSpider Pokémon,Pokémon Araclectrik,Pokémon Elettroragno,Stromspinnen-Pokémon,Pokémon Electroaraña
MONSTER_597,MONSTER_NAME,Ferroseed,Grindur,Ferroseed,Kastadur,Ferroseed
MONSTER_597_DESC,MONSTER_DESCRIPTION,Thorn Seed Pokémon,Pokémon Graine Épine,Pokémon Spinaseme,Dornfrucht-Pokémon,Pokémon Fruto Espina
MONSTER_598,MONSTER_NAME,Ferrothorn,Noacier,Ferrothorn,Tentantel,Ferrothorn
MONSTER_598_DESC,MONSTER_DESCRIPTION,Thorn Pod Pokémon,Pokémon Boule Épine,Pokémon Spinasfere,Dornkugel-Pokémon,Pokémon Bola Espina
MONSTER_599,MONSTER_NAME,Klink,Tic,Klink,Klikk,Klink
MONSTER_599_DESC,MONSTER_DESCRIPTION,Gear Pokémon,Pokémon Engrenage,Pokémon Ingranaggio,Getriebe-Pokémon,Pokémon Engranaje
MONSTER_600,MONSTER_NAME,Klang,Clic,Klang,Kliklak,Klang
MONSTER_600_DESC,MONSTER_DESCRIPTION,Gear Pokémon,Pokémon Engrenage,Pokémon Ingranaggio,Getriebe-Pokémon,Pokémon Engranaje
MONSTER_601,MONSTER_NAME,Klinklang,Cliticlic,Klinklang,Klikdiklak,Klinklang
MONSTER_601_DESC,MONSTER_DESCRIPTION,Gear Pokémon,Pokémon Engrenage,Pokémon Ingranaggio,Getriebe-Pokémon,Pokémon Engranaje
MONSTER_602,MONSTER_NAME,Tynamo,Anchwatt,Tynamo,Zapplardin,Tynamo
MONSTER_602_DESC,MONSTER_DESCRIPTION,EleFish Pokémon,Pokémon Électrophore,Pokémon Elettropesce,Stromfisch,Pokémon Electropez
MONSTER_603,MONSTER_NAME,Eelektrik,Lampéroie,Eelektrik,Zapplalek,Eelektrik
MONSTER_603_DESC,MONSTER_DESCRIPTION,EleFish Pokémon,Pokémon Électrophore,Pokémon Elettropesce,Stromfisch,Pokémon Electropez
MONSTER_604,MONSTER_NAME,Eelektross,Ohmassacre,Eelektross,Zapplarang,Eelektross
MONSTER_604_DESC,MONSTER_DESCRIPTION,EleFish Pokémon,Pokémon Électrophore,Pokémon Elettropesce,Stromfisch,Pokémon Electropez
MONSTER_605,MONSTER_NAME,Elgyem,Lewsor,Elgyem,Pygraulon,Elgyem
MONSTER_605_DESC,MONSTER_DESCRIPTION,Cerebral Pokémon,Pokémon Cerveau,Pokémon Cervello,Grips-Pokémon,Pokémon Cerebro
MONSTER_606,MONSTER_NAME,Beheeyem,Neitram,Beheeyem,Megalon,Beheeyem
MONSTER_606_DESC,MONSTER_DESCRIPTION,Cerebral Pokémon,Pokémon Cerveau,Pokémon Cervello,Grips-Pokémon,Pokémon Cerebro
MONSTER_607,MONSTER_NAME,Litwick,Funécire,Litwick,Lichtel,Litwick
MONSTER_607_DESC,MONSTER_DESCRIPTION,Candle Pokémon,Pokémon Chandelle,Pokémon Candela,Kerzen-Pokémon,Pokémon Vela
MONSTER_608,MONSTER_NAME,Lampent,Mélancolux,Lampent,Laternecto,Lampent
MONSTER_608_DESC,MONSTER_DESCRIPTION,Lamp Pokémon,Pokémon Lampe,Pokémon Lanterna,Lampen-Pokémon,Pokémon Farolillo
MONSTER_609,MONSTER_NAME,Chandelure,Lugulabre,Chandelure,Skelabra,Chandelure
MONSTER_609_DESC,MONSTER_DESCRIPTION,Luring Pokémon,Pokémon Invitation,Pokémon Attiranime,Geleit-Pokémon,Pokémon Señuelo
MONSTER_610,MONSTER_NAME,Axew,Coupenotte,Axew,Milza,Axew
MONSTER_610_DESC,MONSTER_DESCRIPTION,Tusk Pokémon,Pokémon Crocs,Pokémon Zanna,Stoßzahn-Pokémon,Pokémon Colmillo
MONSTER_611,MONSTER_NAME,Fraxure,Incisache,Fraxure,Sharfax,Fraxure
MONSTER_611_DESC,MONSTER_DESCRIPTION,Axe Jaw Pokémon,Pokémon Hachomenton,Pokémon Mascellascia,Beilkiefer-Pokémon,Pokémon Boca Hacha
MONSTER_612,MONSTER_NAME,Haxorus,Tranchodon,Haxorus,Maxax,Haxorus
MONSTER_612_DESC,MONSTER_DESCRIPTION,Axe Jaw Pokémon,Pokémon Hachomenton,Pokémon Mascellascia,Beilkiefer-Pokémon,Pokémon Boca Hacha
MONSTER_613,MONSTER_NAME,Cubchoo,Polarhume,Cubchoo,Petznief,Cubchoo
MONSTER_613_DESC,MONSTER_DESCRIPTION,Chill Pokémon,Pokémon Gelé,Pokémon Freddo,Eisschollen-Pokémon,Pokémon Congelación
MONSTER_614,MONSTER_NAME,Beartic,Polagriffe,Beartic,Siberio,Beartic
MONSTER_614_DESC,MONSTER_DESCRIPTION,Freezing Pokémon,Pokémon Congelé,Pokémon Glaciale,Packeis-Pokémon,Pokémon Glaciación
MONSTER_615,MONSTER_NAME,Cryogonal,Hexagel,Cryogonal,Frigometri,Cryogonal
MONSTER_615_DESC,MONSTER_DESCRIPTION,Crystallizing Pokémon,Pokémon Cristal,Pokémon Cristallo,Kristall-Pokémon,Pokémon Cristal
MONSTER_616,MONSTER_NAME,Shelmet,Escargaume,Shelmet,Schnuthelm,Shelmet
MONSTER_616_DESC,MONSTER_DESCRIPTION,Snail Pokémon,Pokémon Escargot,Pokémon Lumachina,Schnecken-Pokémon,Pokémon Caracol
MONSTER_617,MONSTER_NAME,Accelgor,Limaspeed,Accelgor,Hydragil,Accelgor
MONSTER_617_DESC,MONSTER_DESCRIPTION,Shell Out Pokémon,Pokémon Exuviateur,Pokémon Sgusciato,Entschalungs-Pokémon,Pokémon Sincaparazón
MONSTER_618,MONSTER_NAME,Stunfisk,Limonde,Stunfisk,Flunschlik,Stunfisk
MONSTER_618_DESC,MONSTER_DESCRIPTION,Trap Pokémon,Pokémon Piège,Pokémon Trappola,Falle-Pokémon,Pokémon Trampa
MONSTER_619,MONSTER_NAME,Mienfoo,Kungfouine,Mienfoo,Lin-Fu,Mienfoo
MONSTER_619_DESC,MONSTER_DESCRIPTION,Martial Arts Pokémon,Pokémon Art Martial,Pokémon Marziale,Kampfkünste-Pokémon,Pokémon Arte Marcial
MONSTER_620,MONSTER_NAME,Mienshao,Shaofouine,Mienshao,Wie-Shu,Mienshao
MONSTER_620_DESC,MONSTER_DESCRIPTION,Martial Arts Pokémon,Pokémon Art Martial,Pokémon Marziale,Kampfkünste-Pokémon,Pokémon Arte Marcial
MONSTER_621,MONSTER_NAME,Druddigon,Drakkarmin,Druddigon,Shardrago,Druddigon
MONSTER_621_DESC,MONSTER_DESCRIPTION,Cave Pokémon,Pokémon Caverne,Pokémon Grotta,Höhlen-Pokémon,Pokémon Cueva
MONSTER_622,MONSTER_NAME,Golett,Gringolem,Golett,Golbit,Golett
MONSTER_622_DESC,MONSTER_DESCRIPTION,Automaton Pokémon,Pokémon Golem Ancien,Pokémon Statuanimata,Urgolem-Pokémon,Pokémon Autómata
MONSTER_623,MONSTER_NAME,Golurk,Golemastoc,Golurk,Golgantes,Golurk
MONSTER_623_DESC,MONSTER_DESCRIPTION,Automaton Pokémon,Pokémon Golem Ancien,Pokémon Statuanimata,Urgolem-Pokémon,Pokémon Autómata
MONSTER_624,MONSTER_NAME,Pawniard,Scalpion,Pawniard,Gladiantri,Pawniard
MONSTER_624_DESC,MONSTER_DESCRIPTION,Sharp Blade Pokémon,Pokémon Coupant,Pokémon Lamaffilata,Stahlklingen-Pokémon,Pokémon Tajo
MONSTER_625,MONSTER_NAME,Bisharp,Scalproie,Bisharp,Caesurio,Bisharp
MONSTER_625_DESC,MONSTER_DESCRIPTION,Sword Blade Pokémon,Pokémon Tranchant,Pokémon Fildilama,Schwertklingen-Pokémon,Pokémon Filo
MONSTER_626,MONSTER_NAME,Bouffalant,Frison,Bouffalant,Bisofank,Bouffalant
MONSTER_626_DESC,MONSTER_DESCRIPTION,Bash Buffalo Pokémon,Pokémon Coup d’Bœuf,Pokémon Sfondatoro,Kopfstoßrind-Pokémon,Pokémon Torocabezazo
MONSTER_627,MONSTER_NAME,Rufflet,Furaiglon,Rufflet,Geronimatz,Rufflet
MONSTER_627_DESC,MONSTER_DESCRIPTION,Eaglet Pokémon,Pokémon Aiglon,Pokémon Aquilotto,Adlerküken-Pokémon,Pokémon Aguilucho
MONSTER_628,MONSTER_NAME,Braviary,Gueriaigle,Braviary,Washakwil,Braviary
MONSTER_628_DESC,MONSTER_DESCRIPTION,Valiant Pokémon,Pokémon Vaillant,Pokémon Baldanza,Kühnheits-Pokémon,Pokémon Aguerrido
MONSTER_629,MONSTER_NAME,Vullaby,Vostourno,Vullaby,Skallyk,Vullaby
MONSTER_629_DESC,MONSTER_DESCRIPTION,Diapered Pokémon,Pokémon Couche,Pokémon Pannolino,Windel-Pokémon,Pokémon Pañal
MONSTER_630,MONSTER_NAME,Mandibuzz,Vaututrice,Mandibuzz,Grypheldis,Mandibuzz
MONSTER_630_DESC,MONSTER_DESCRIPTION,Bone Vulture Pokémon,Pokémon Vostour,Pokémon Ossaquila,Knochenadler-Pokémon,Pokémon Buitre Hueso
MONSTER_631,MONSTER_NAME,Heatmor,Aflamanoir,Heatmor,Furnifraß,Heatmor
MONSTER_631_DESC,MONSTER_DESCRIPTION,Anteater Pokémon,Pokémon Tamanoir,Pokémon Formichiere,Ameisenbären-Pokémon,Pokémon Hormiguero
MONSTER_632,MONSTER_NAME,Durant,Fermite,Durant,Fermicula,Durant
MONSTER_632_DESC,MONSTER_DESCRIPTION,Iron Ant Pokémon,Pokémon Fourmi Dure,Pokémon Ferformica,Eisenameisen-Pokémon,Pokémon Hormigacero
MONSTER_633,MONSTER_NAME,Deino,Solochi,Deino,Kapuno,Deino
MONSTER_633_DESC,MONSTER_DESCRIPTION,Irate Pokémon,Pokémon Rude,Pokémon Impeto,Haudrauf-Pokémon,Pokémon Tosco
MONSTER_634,MONSTER_NAME,Zweilous,Diamat,Zweilous,Duodino,Zweilous
MONSTER_634_DESC,MONSTER_DESCRIPTION,Hostile Pokémon,Pokémon Violent,Pokémon Irruenza,Grobheits-Pokémon,Pokémon Violento
MONSTER_635,MONSTER_NAME,Hydreigon,Trioxhydre,Hydreigon,Trikephalo,Hydreigon
MONSTER_635_DESC,MONSTER_DESCRIPTION,Brutal Pokémon,Pokémon Brutal,Pokémon Brutale,Brutal-Pokémon,Pokémon Voraz
MONSTER_636,MONSTER_NAME,Larvesta,Pyronille,Larvesta,Ignivor,Larvesta
MONSTER_636_DESC,MONSTER_DESCRIPTION,Torch Pokémon,Pokémon Torche,Pokémon Torcia,Fackel-Pokémon,Pokémon Antorcha
MONSTER_637,MONSTER_NAME,Volcarona,Pyrax,Volcarona,Ramoth,Volcarona
MONSTER_637_DESC,MONSTER_DESCRIPTION,Sun Pokémon,Pokémon Soleil,Pokémon Sole,Sonnen-Pokémon,Pokémon Sol
MONSTER_638,MONSTER_NAME,Cobalion,Cobaltium,Cobalion,Kobalium,Cobalion
MONSTER_638_DESC,MONSTER_DESCRIPTION,Iron Will Pokémon,Pokémon Cœur de Fer,Pokémon Metalcuore,Eisenkern-Pokémon,Pokémon Tesón Acero
MONSTER_639,MONSTER_NAME,Terrakion,Terrakium,Terrakion,Terrakium,Terrakion
MONSTER_639_DESC,MONSTER_DESCRIPTION,Cavern Pokémon,Pokémon Grotte,Pokémon Caverna,Felsenhöhlen-Pokémon,Pokémon Gruta
MONSTER_640,MONSTER_NAME,Virizion,Viridium,Virizion,Viridium,Virizion
MONSTER_640_DESC,MONSTER_DESCRIPTION,Grassland Pokémon,Pokémon Plaine Verte,Pokémon Prateria,Wiesen-Pokémon,Pokémon Prado
MONSTER_641,MONSTER_NAME,Tornadus,Boréas,Tornadus,Boreos,Tornadus
MONSTER_641_DESC,MONSTER_DESCRIPTION,Cyclone Pokémon,Pokémon Tornade,Pokémon Turbinio,Wirbelsturm-Pokémon,Pokémon Torbellino
MONSTER_642,MONSTER_NAME,Thundurus,Fulguris,Thundurus,Voltolos,Thundurus
